frame_index_original,frame_index_zeroed,elapsed_time_s,timestamp,range_raw_m,velocity_raw_ms,range_kf_m,velocity_kf_ms,acceleration_kf_ms2,mahalanobis_d2,kf_update_accepted
3848,1091,43.64,02/28/2026 13:18:06.240,33.33177395,1.179873701,33.15580867287995,1.1517730660771968,-0.677116623394481,0.7108787760886249,True
3849,1092,43.68,02/28/2026 13:18:06.280,33.68263473,1.179873701,33.203384664093505,1.155331323370356,-0.3826998614161304,0.5466362717413247,True
3850,1093,43.72,02/28/2026 13:18:06.320,33.68263473,1.011320315,33.24598306034753,1.0685603633393856,-1.0693465856205853,2.9507939409171096,True
3851,1094,43.76,02/28/2026 13:18:06.360,33.68263473,1.011320315,33.28782338679314,1.0177546104376505,-1.1465274345807532,0.04053259072793772,True
3852,1095,43.800000000000004,02/28/2026 13:18:06.400,33.68263473,1.011320315,33.329088303879104,0.9937861795860344,-0.9361832316297203,0.2791840847412145,True
3853,1096,43.84,02/28/2026 13:18:06.440,33.68263473,1.011320315,33.3699736485166,0.9868683361061931,-0.6428530183941634,0.5398449815588593,True
3854,1097,43.88,02/28/2026 13:18:06.480,33.68263473,0.842766929,33.405772192602925,0.895418916013204,-1.2744633427346428,2.4949351390524255,True
3855,1098,43.92,02/28/2026 13:18:06.520,33.50720434,0.842766929,33.44058348652059,0.8435112825919402,-1.283391767618288,0.0005922701547651724,True
3856,1099,43.96,02/28/2026 13:18:06.560,33.68263473,0.674213543,33.47008690693342,0.7266763203658112,-1.9127331509698364,2.4763893891951394,True
3857,1100,44.0,02/28/2026 13:18:06.600,33.68263473,0.674213543,33.49849118833882,0.6635193624043426,-1.7844432866877202,0.10358474820542828,True
3858,1101,44.04,02/28/2026 13:18:06.640,33.68263473,0.674213543,33.52612294423301,0.6377131192212115,-1.3465817783014742,1.1987909441132776,True
3859,1102,44.08,02/28/2026 13:18:06.680,33.68263473,0.674213543,33.55328688585219,0.6340253900375178,-0.8644825736915382,1.452981804430701,True
3860,1103,44.12,02/28/2026 13:18:06.720,33.85806512,0.505660158,33.57550947011402,0.5473709457545917,-1.3648420706292412,1.5664301313635356,True
3861,1104,44.160000000000004,02/28/2026 13:18:06.760,33.85806512,0.505660158,33.596928441510705,0.4999310186773133,-1.2961119180313143,0.0309707254452398,True
3862,1105,44.2,02/28/2026 13:18:06.800,34.2089259,0.505660158,33.618103646510235,0.4800557713291312,-0.9889538606363287,0.5970750884613475,True
3863,1106,44.24,02/28/2026 13:18:06.840,34.2089259,0.505660158,33.63892904964251,0.47668064083027784,-0.6413079637005434,0.7622612989262183,True
3864,1107,44.28,02/28/2026 13:18:06.880,34.2089259,0.505660158,33.65957353458804,0.4813640352913786,-0.3498443850291469,0.537352213097328,True
3865,1108,44.32,02/28/2026 13:18:06.920,34.03349551,0.505660158,33.679983650538055,0.48863164915874463,-0.14556568501897557,0.26346528631880095,True
3866,1109,44.36,02/28/2026 13:18:06.960,34.03349551,0.337106772,33.69551525163715,0.40190690972412996,-0.9229045888286561,3.7790015897739355,True
3867,1110,44.4,02/28/2026 13:18:07.000,34.03349551,0.337106772,33.71034726899682,0.3495083766534303,-1.071670263341116,0.14053032626665315,True
3868,1111,44.44,02/28/2026 13:18:07.040,34.03349551,0.337106772,33.72463729503566,0.32355814855514464,-0.9091368788825076,0.16713248863766664,True
3869,1112,44.480000000000004,02/28/2026 13:18:07.080,34.38435629,0.337106772,33.738893197496864,0.314908962833403,-0.6428434686790414,0.45204446664180614,True
3870,1113,44.52,02/28/2026 13:18:07.120,34.38435629,0.337106772,33.75294477568379,0.31579955575010527,-0.387233800773585,0.41681416265414584,True
3871,1114,44.56,02/28/2026 13:18:07.160,34.38435629,0.337106772,33.76690180713036,0.3207428105844986,-0.190923653946076,0.2489504316002595,True
3872,1115,44.6,02/28/2026 13:18:07.200,34.38435629,0.168553386,33.77596322911808,0.23284258820502313,-0.9621299212219092,3.7250575860039588,True
3873,1116,44.64,02/28/2026 13:18:07.240,34.55978668,0.168553386,33.78447758169547,0.1800306461074779,-1.0998013821402561,0.13119323903649763,True
3874,1117,44.68,02/28/2026 13:18:07.280,34.73521707,0.168553386,33.792608721521304,0.15409419797781332,-0.926336773276109,0.2069077636399755,True
3875,1118,44.72,02/28/2026 13:18:07.320,34.73521707,0.168553386,33.80038237892426,0.1456450758893992,-0.6515164957170869,0.4905812715933088,True
3876,1119,44.76,02/28/2026 13:18:07.360,34.73521707,0.168553386,33.80795671283737,0.14677634458493952,-0.390267027342657,0.4448131346093232,True
3877,1120,44.800000000000004,02/28/2026 13:18:07.400,34.73521707,0.0,33.810575749316,0.05833603388658248,-1.0900549851141776,3.078722401838802,True
3878,1121,44.84,02/28/2026 13:18:07.440,34.38435629,0.0,33.81213767454093,0.006553601383008667,-1.1686647679000954,0.04555939637454149,True
3879,1122,44.88,02/28/2026 13:18:07.480,34.38435629,0.0,33.813151595770925,-0.017874556535589954,-0.9542340941952916,0.2943029026027083,True
3880,1123,44.92,02/28/2026 13:18:07.520,34.03349551,0.0,33.81349510380155,-0.024924637219306586,-0.6552350479989286,0.5597832462687012,True
